name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"monselet-voyage-dans-mes-poches","fre001041","","Monselet","0","Un Livre Leste","Monologue","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONSELET_VOYAGEDANSMESPOCHES.xml","","","","","1881","1","false","0","0","0","le-jeune-homme","0","0","","","1881","0","1","0","0","1","0","1","0","","1","","1","1","1680","1633","28","97","0"
"montalembert-statue","fre001043","","Montalembert","0","La Statue","En Deux Actes, en Prose, Mêlée d'Ariettes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTALEMBERT_STATUE.xml","","","","","1784","9","false","0.8611111111111112","0.8055555555555556","1.1944444444444444","le-marquis","6.444444444444445","2","1784-08-02","1784","1784","8","9","1","1","7","0","1","29","","27","","0","27","7941","7556","402","202","228"
"montchretien-aman","fre001044","","Montchrestien","0","Aman","Ou la Vanité","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_AMAN.xml","","","","","1601","12","false","0.8588985088985089","0.5757575757575758","1.4242424242424243","choeur","6.333333333333333","2","","","1601","11","12","6","4","2","0","1","38","","5","","1","5","16878","16329","0","0","1748"
"montchretien-carthaginoise","fre001045","","Montchrestien","0","La Carthaginoise","Ou la Liberté","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_CARTHAGINOISE.xml","","","","","1601","10","false","0.738095238095238","0.4666666666666667","1.4166666666666667","choeur|massinisse","4.2","2","","","1601","7","10","5","4","1","0","2","21","","6","","5","6","17111","16755","0","0","1822"
"montchretien-david","fre001046","","Montchrestien","0","David","Ou l'Adultère","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_DAVID.xml","","","","","1601","7","false","0.8476190476190476","0.6190476190476191","1.380952380952381","david|choeur","3.7142857142857144","2","","","1601","6","7","1","6","0","0","1","13","","5","","1","5","12965","12123","0","0","1302"
"montchretien-hector","fre001047","","Montchrestien","0","Hector","Tragédie","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_HECTOR.xml","","","","","1604","10","false","0.8615079365079363","0.7777777777777778","1.2222222222222223","le-choeur","7","2","","","1604","9","10","3","4","3","0","1","35","","6","","0","6","26099","23328","0","0","2386"
"montchretien-lacenes","fre001048","","Montchrestien","0","Les Lacènes","Ou la Constance","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTCHRETIEN_LACENES.xml","","","","","1601","14","false","0.8649398220826792","0.3956043956043956","1.6043956043956045","choeur","5.142857142857143","2","","","1601","13","14","3","9","2","0","1","36","","5","","5","5","16641","16371","0","0","1752"
"montfleury-impromptu-conde","fre001049","Q3204060","Montfleury","0","L'Impromptu de l'Hôtel de Condé","","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTFLEURY_IMPROMPTUCONDE.xml","","","","","1663","9","false","0.7481481481481481","0.4166666666666667","1.8055555555555556","le-marquis","3.3333333333333335","3","1663-12-11","1663","1739","6","9","2","6","1","0","1","15","","6","1","1","6","4078","3938","33","0","348"
"montfleury-le-mariage-de-rien","fre001050","","Montfleury","0","Le Mariage de Rien","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTFLEURY_LEMARIAGEDERIEN.xml","","","","","1660","10","false","0.6833333333333333","0.35555555555555557","1.7777777777777777","isabelle|le-docteur","3.2","3","1663-12-11","1663","1660","8","10","0","10","0","0","1","16","","10","","1","10","6594","5993","20","0","967"
"montfleury-les-betes-raisonnables","fre001764","","Montfleury","0","Les Bêtes Raisonnables","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTFLEURY_BETESRAISONNABLES.xml","","","","","1661","6","false","0","0.3333333333333333","1.6666666666666667","ulysse","1.6666666666666667","2","","1661","1661","5","6","2","3","1","0","1","5","","8","","0","8","4058","3928","13","0","428"
"montgaudier-natalie","fre001051","","Montgaudier","0","Natalie","Ou la Générosité Chrétienne","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MONTGAUDIER_NATALIE.xml","","","","","1654","9","false","0.7478835978835979","0.5833333333333334","1.4166666666666667","natalie","4.666666666666667","2","","","1654","8","9","2","6","1","0","1","21","","23","","0","23","15716","15151","40","0","1752"
"mousset-zut","fre001898","","Mousset","0","Zut !!!","Monologue","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MOUSSET_ZUT.xml","","","","","1888","1","false","0","0","0","narrateur","0","0","","","1888","0","1","0","1","0","0","1","0","","1","","0","1","1353","1314","25","26","15"
"musset-a-quoi-revent-les-jeunes-filles","fre001765","Q19130120","Musset","0","A quoi Rêvent les Jeunes Filles","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_AQUOIREVENT.xml","","","","","1833","10","false","0.8655555555555555","0.6888888888888889","1.3111111111111111","ninette|ninon","6.2","2","1880-11-29","1880","1833","9","10","3","3","4","0","1","31","","11","1","0","11","7232","7013","282","2","704"
"musset-andre-del-sarto","fre001053","Q97652277","Musset","0","André Del Sarto","Drame en Deux Actes et en Prose","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ANDREDELSARTO.xml","","","","","1850","9","false","0.8925925925925926","0.8333333333333334","1.1666666666666667","andre|damien|lionel","6.666666666666667","2","1850-10-21","1850","1851","8","9","2","7","0","0","1","30","","28","2","2","28","10043","9655","432","403","18"
"musset-ane","fre001054","Q3205092","Musset","0","L'Ane et le Ruisseau","Comédie en un Acte et en Prose","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ANE.xml","","","","","1858","5","false","0.8666666666666666","0.8","1.2","la-comtesse|marguerite","3.2","2","","","1858","4","5","2","0","3","0","1","8","","15","1","1","15","11761","11610","233","633","0"
"musset-augier-habit-vert","fre001052","Q3203443","Musset","1","L'Habit Vert","Proverbe en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET-AUGIER_HABITVERT.xml","","","","","1849","6","false","1","1","1","several characters","5","1","1849-02-23","1849","1858","5","6","1","3","2","0","1","15","","6","1","1","6","6443","6278","685","371","13"
"musset-badine","fre001055","Q3024284","Musset","0","On ne Badine pas avec l'Amour","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_BADINE.xml","","","","","1834","9","false","0.92989417989418","0.9166666666666666","1.0833333333333333","several characters","7.333333333333333","2","","","1834","8","9","3","4","2","0","1","33","","18","10","3","18","15424","15138","333","516","0"
"musset-barberine","fre001056","Q2884174","Musset","0","Barberine","Comédie en Trois Actes et en Prose","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_BARBERINE.xml","","","","","1850","12","false","0.8478354978354979","0.45454545454545453","1.5454545454545454","rosemberg","5","2","1850-10-21","1850","1890","11","12","3","6","3","0","1","30","","18","2","0","18","15396","15111","314","537","20"
"musset-bettine","fre001766","","Musset","0","Bettine","Comédie en un acte et en prose","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_BETTINE.xml","","","","","1851","7","false","0.8428571428571429","0.7142857142857143","1.2857142857142858","bettine","4.285714285714286","2","1851-10-30","1851","1876","6","7","1","2","4","0","1","15","","18","","0","18","13600","13397","149","590","24"
"musset-caprice","fre001057","Q3548417","Musset","0","Un Caprice","Comédie en un acte et en prose","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_CAPRICE.xml","","","","","1847","5","false","0.8666666666666666","0.8","1.2","mathilde|chavigny","3.2","2","1847-11-27","1847","1889","4","5","2","1","2","0","1","8","","8","3","1","8","9890","9772","352","461","0"
"musset-caprices","fre001058","Q2647368","Musset","0","Les Caprices de Marianne","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_CAPRICES.xml","","","","","1834","11","false","0.8559163059163059","0.5818181818181818","1.4181818181818182","coelio","5.818181818181818","2","","","1834","10","11","2","6","3","0","1","32","","9","6","1","9","10664","10527","143","357","0"
"musset-carmosine","fre001059","Q105297413","Musset","0","Carmosine","Comédie en Trois Actes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_CARMOSINE.xml","","","","","1852","15","false","0.784139194139194","0.5428571428571428","1.4857142857142858","ser-vespasiano|minuccio","7.6","3","","","1852","13","15","2","5","8","0","1","57","","25","3","3","25","20547","19912","469","671","38"
"musset-fantasio","fre001769","Q3066547","Musset","0","Fantasio","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_FANTASIO.xml","","","","","1888","14","false","0.8165120593692023","0.5164835164835165","1.5494505494505495","fantasio","6.714285714285714","3","","","1888","12","14","1","6","7","0","1","47","","10","1","0","10","11602","11406","229","397","2"
"musset-il-faut-qu-une-porte-soit-ouverte-ou-fermee","fre001770","Q97392285","Musset","0","Il Faut qu'une Porte Soit Ouverte ou Fermée","Proverbe en un Acte","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ILFAUTQUUNEPORTE.xml","","","","","1848","2","false","0","1","1","la-marquise|le-comte","1","1","1848-04-07","1848","1876","1","2","1","1","0","0","1","1","","1","1","0","1","6479","6359","96","213","0"
"musset-il-ne-faut-jurer-de-rien","fre001060","Q3148527","Musset","0","Il ne Faut Jurer de Rien","Proverbe","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ILNEFAUTJURERDERIEN.xml","","","","","1836","10","false","0.8471428571428572","0.6","1.4","van-buck","5.4","2","","1848","1836","9","10","1","2","7","0","1","27","","8","1","0","8","15794","15573","240","511","22"
"musset-la-coupe-et-les-levres","fre001768","Q19182553","Musset","0","La Coupe et les Lèvres","Poème dramatique en cinq actes et en vers.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_COUPE.xml","","","","","1831","22","false","0.8442788272333726","0.33766233766233766","1.8614718614718615","frank","7.090909090909091","4","","1831","1867","17","22","1","0","21","0","1","78","","12","0","0","12","15740","12445","425","0","1302"
"musset-le-chandelier","fre001767","Q6506677","Musset","0","Le Chandelier","Comédie en Trois Actes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_CHANDELIER.xml","","","","","1848","9","false","0.8335978835978836","0.6944444444444444","1.3055555555555556","fortunio","5.555555555555555","2","1848-08-10","1848","1890","8","9","1","5","3","0","1","25","","10","5","0","10","16868","16668","197","536","20"
"musset-les-nuits","fre001772","Q67315185","Musset","0","Les Nuits","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_NUITS.xml","","","","","1852","3","false","0","0.6666666666666666","1.3333333333333333","le-poete","1.3333333333333333","2","","","1852","2","3","2","1","0","0","1","2","","4","0","1","4","6680","6611","0","0","868"
"musset-lorenzaccio","fre001061","Q639990","Musset","0","Lorenzaccio","Drame","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_LORENZACCIO.xml","","","","","1834","95","false","0.8596949385767761","0.12833146696528555","2.5620472072914233","le-bourgeois","12.063157894736841","4","","","1834","33","95","0","8","87","0","2","573","","39","7","3","39","39837","39106","1314","1245","13"
"musset-louison","fre001771","Q97485546","Musset","0","Louison","Comédie en deux actes et en vers","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_LOUISON.xml","","","","","1849","6","false","0.9","0.8","1.2","lisette|berthaud","4","2","1849-02-22","1849","1876","5","6","3","2","1","0","1","12","","24","1","0","24","10369","10067","178","3","992"
"musset-nuit-venitienne","fre001062","Q97694316","Musset","0","La Nuit Vénitienne","Ou les Noces de Laurette","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_NUITVENITIENNE.xml","","","","","1840","13","false","0.9160839160839161","0.6923076923076923","1.3076923076923077","laurette|razetta|une-voix","8.307692307692308","2","","","1840","12","13","1","2","10","0","1","54","","3","1","1","3","6941","6803","345","253","0"
"musset-on-ne-saurait-penser-a-tout","fre001773","Q98915721","Musset","0","On ne Saurait Penser à Tout","Proverbe en un acte et en prose","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/MUSSET_ONNESAURAITPENSERATOUT.xml","","","","","1889","5","false","0.9","0.9","1.1","germain|le-marquis|la-comtesse","3.6","2","","","1889","4","5","0","3","2","0","1","9","","10","1","0","10","9568","9432","203","530","4"
"nadal-antiochus","fre001063","","Nadal","0","Antiochus","Ou les Maccabées.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_ANTIOCHUS.xml","","","","","1722","11","false","0.7292207792207793","0.36363636363636365","1.7636363636363637","antiochus","3.6363636363636362","3","1722-12-16","1722","1723","8","11","4","7","0","0","1","20","","39","","5","39","15314","13295","26","0","1482"
"nadal-epouse-du-cantique","fre001064","","Nadal","0","L'Epouse du Cantique","Paraphrase Selon l'Esprit des Pères, du Premier Chapitre du Cantique des Cantiques.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_EPOUSEDUCANTIQUE.xml","","","","","1734","7","false","0.9142857142857144","0.8571428571428571","1.1428571428571428","l-epouse|une-fille-de-sion|le-choeur","5.142857142857143","2","1734-03-04","1734","1738","6","7","2","1","4","0","1","18","","2","","1","2","1272","1143","0","0","134"
"nadal-esther","fre001065","","Nadal","0","Esther","Divertissement Spirituel.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_ESTHER.xml","","","","","1734","9","false","0.6444444444444445","0.4444444444444444","1.5","le-choeur|une-israelite","3.5555555555555554","3","1734-03-04","1734","1738","6","9","1","3","5","0","2","16","","5","","1","5","1320","1128","3","0","142"
"nadal-herode","fre001066","","Nadal","0","Hérode","Tragédie Tirée de l'Ecriture Sainte.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_HERODE.xml","","","","","1709","11","false","0.5688311688311689","0.36363636363636365","1.8363636363636364","herode|alexandre","3.6363636363636362","4","1709-02-15","1709","1709","7","11","4","7","0","0","1","20","","37","","5","37","15658","14366","14","0","1608"
"nadal-mariamne","fre001067","Q6761813","Nadal","0","Mariamne","Tragédie Tirée de l'Ecriture Sainte.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_MARIAMNE.xml","","","","","1725","9","false","0.7481481481481481","0.4722222222222222","1.6111111111111112","mariamne|herode|salome","3.7777777777777777","3","1725-02-15","1725","1725","6","9","3","6","0","0","1","17","","41","1","5","41","14231","12940","66","0","1432"
"nadal-osarphis-moise","fre001068","","Nadal","0","Osarphis","ou MOÏSE","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_OSARPHISMOISE.xml","","","","","1738","9","false","0.5502645502645502","0.3888888888888889","1.7222222222222223","osarphis","3.111111111111111","3","","","1738","7","9","4","4","1","0","1","14","","33","","5","33","19972","14208","100","0","1537"
"nadal-paradis-terrestre","fre001069","","Nadal","0","Le Paradis Terrestre","Imité de Milton, poète anglais.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_PARADISTERRESTRE.xml","","","","","1735","6","false","1","1","1","several characters","5","1","1735-03-23","1735","1735","5","6","1","2","3","0","1","15","","4","","1","4","1382","1233","5","0","167"
"nadal-saul","fre001070","","Nadal","0","Saül","Tragédie Tirée de l'Ecriture Sainte.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAL_SAUL.xml","","","","","1731","9","false","0.7296296296296296","0.5555555555555556","1.4722222222222223","michol|saül|jonathas","4.444444444444445","3","","","1731","7","9","2","5","2","0","1","20","","39","","5","39","16385","13830","23","0","1542"
"nadaud-double-aveu","fre001071","","Nadaud","0","Un Double Aveu","Scène pour Deux Jeunes Filles","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_DOUBLEAVEU.xml","","","","","1896","2","false","0","1","1","jeanne|marie","1","1","","","1896","1","2","2","0","0","0","1","1","","1","","0","1","1189","1101","24","0","92"
"nadaud-examen","fre001072","","Nadaud","0","L'Examen de Conscience d'une Jeune Fille","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_EXAMEN.xml","","","","","1881","1","false","0","0","0","la-jeune-fille","0","0","","","1881","0","1","0","0","1","0","1","0","","1","","1","1","542","488","0","0","78"
"nadaud-le-conte-du-garde","fre001774","","Nadaud","0","Le Conte du Garde","","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_CONTEDUGARDE.xml","","","","","1881","1","false","0","0","0","un-garde","0","0","","","1881","0","1","0","0","1","0","1","0","","1","","0","1","1296","1248","4","0","144"
"nadaud-oraison-funebre","fre001073","","Nadaud","0","L'Oraison Funèbre de Madame Bourgeois","","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_ORAISONFUNEBRE.xml","","","","","1881","1","false","0","0","0","l-orateur","0","0","","","1881","0","1","0","0","1","0","1","0","","1","","1","1","1288","1248","4","0","142"
"nadaud-proverbe-manque","fre001074","","Nadaud","0","Le Proverbe Manqué","","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NADAUD_PROVERBEMANQUE.xml","","","","","1881","2","false","0","1","1","madame|monsieur","1","1","","","1881","1","2","1","1","0","0","1","1","","1","","1","1","1307","1276","10","0","129"
"nericault-glorieux","fre001075","","Néricault-Destouches","0","Le Glorieux","Comédie en Cinq Actes et en Vers.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NERICAULT_GLORIEUX.xml","","","","","1732","11","false","0.6915584415584415","0.5818181818181818","1.4545454545454546","lisette|le-comte","5.818181818181818","3","1732-01-18","1732","1732","9","11","2","7","2","0","1","32","","50","","5","50","23091","21282","260","0","2138"
"nerval-une-repetition","fre001899","","Nerval","0","Une Répétition","","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NERVAL_REPETITION.xml","","","","","1827","2","false","0","1","1","draconnet|truffaldin","1","1","","","1827","1","2","0","0","2","0","1","1","","1","","0","1","1905","1861","18","0","208"
"nittis-au-declin","fre001553","","Nittis","0","Au Déclin","A Propos en un Acte et en Vers.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NITTIS_AUDECLIN.xml","","","","","1664","5","false","0.6","0.6","1.4","racine","2.4","2","1664-01-29","1664","1895","4","5","1","2","2","0","1","6","","9","","0","9","3232","2978","126","0","314"
"nivelle-amour-pour-amour","fre001775","","Nivelle de la Chaussée","0","Amour pour Amour","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_AMOURPOURAMOUR.xml","","","","","1742","10","false","0.6833333333333333","0.26666666666666666","1.25","zemire","2.4","2","","1742","1753","4","10","0","6","4","0","3","12","","30","","0","28","14385","13872","167","0","1486"
"nivelle-ecole-des-amis","fre001076","","Nivelle de la Chaussée","0","Ecole des Amis","Comedie en Vers, et en Cinq Actes.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_ECOLEDESAMIS.xml","","","","","1737","8","false","0.8309523809523809","0.6428571428571429","1.3571428571428572","aramont|monrose","4.5","2","1737-02-25","1737","1749","7","8","2","4","2","0","1","18","","57","","5","57","18738","18416","95","0","1884"
"nivelle-ecole-meres","fre001077","Q111828132","Nivelle de la Chaussée","0","L'Ecole des Mères","En Cinq Actes et en Vers.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_ECOLEMERES.xml","","","","","1744","13","false","0.8149961149961151","0.5","1.5128205128205128","madame-argant","6","3","1744-04-27","1744","1745","11","13","3","5","5","0","1","39","","44","0","5","44","20668","19454","122","0","2019"
"nivelle-fausse-antipathie","fre001078","Q111828231","Nivelle de la Chaussée","0","La Fausse Antipathie","Comédie avec un Prologue et la Critique de cette Pièce.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_FAUSSEANTIPATHIE.xml","","","","","1734","18","false","0.8383838383838383","0.32679738562091504","1.382716049382716","le-genie","5.555555555555555","2","1744-04-27","1744","1734","11","18","1","6","11","0","2","50","","37","0","4","37","13564","12990","86","0","1374"
"nivelle-gouvernante","fre001079","Q111827944","Nivelle de la Chaussée","0","La Gouvernante","Comédie en vers et en Cinq Actes.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_GOUVERNANTE.xml","","","","","1744","7","false","0.8666666666666666","0.7619047619047619","1.2380952380952381","angelique","4.571428571428571","2","1744-04-27","1744","1773","6","7","4","1","2","0","1","16","","38","0","5","38","16887","16608","211","0","1664"
"nivelle-prejuge-a-la-mode","fre001080","Q111828115","Nivelle de la Chaussée","0","Le Préjugé à la Mode","Comédie en vers et en Cinq Actes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIVELLE_PREJUGEALAMODE.xml","","","","","1735","11","false","0.7835497835497836","0.5454545454545454","1.4545454545454546","durval","5.454545454545454","2","1735-02-03","1735","1735","10","11","3","6","2","0","1","30","","50","0","5","50","18948","17831","376","0","1812"
"nizas-sauvage-en-france","fre001081","","Nizas","0","Le Sauvage en France","Comédie en 3 Actes","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NIZAS_SAUVAGEENFRANCE.xml","","","","","1760","12","false","0.8907768157768157","0.5757575757575758","1.4242424242424243","rosine","6.333333333333333","2","","","1760","11","12","9","1","2","0","1","38","","39","","3","39","17374","17017","50","585","14"
"normand-claqueurs","fre001082","","Normand","0","Les Claqueurs","Idylle moderne","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NORMAND_CLAQUEURS.xml","","","","","1882","2","false","0","1","1","dubattoir|galuchat","1","1","1894-02-11","1894","1882","1","2","0","2","0","0","1","1","","1","","1","1","1899","1842","73","0","195"
"normand-les-petits-cadeaux","fre001776","","Normand","0","Les Petits Cadeaux","Comédie en un Acte","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NORMAND_PETITSCADEAUX.xml","","","","","1875","3","false","1","1","1","monsieur|le-domestique|madame","2","1","1875-05-12","1875","1878","2","3","1","1","1","0","1","3","","6","","0","6","3795","3682","288","253","0"
"normand-tentations-d-antoine","fre001083","","Normand","0","Les Tentations d'Antoine","Monologue","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NORMAND_TENTATIONSDANTOINE.xml","","","","","1881","1","false","0","0","0","antoine","0","0","","","1881","0","1","0","1","0","0","1","0","","1","","1","1","710","672","4","0","116"
"nougaret-il-n-y-a-plus-d-enfants","fre001777","","Nougaret","0","Il n'y A Plus d'Enfants","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/NOUGARET_ILNYAPLUSDENFANTS.xml","","","","","1772","9","false","0.9153439153439152","0.8888888888888888","1.1111111111111112","several characters","7.111111111111111","2","1772-04-08","1772","1772","8","9","1","7","1","0","1","32","","18","","0","18","5643","5294","134","316","0"
"onhet-aux-avants-postes","fre001084","","Onhet","0","Aux Avant-Postes","Comédie en un Acte.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ONHET_AUXAVANTSPOSTES.xml","","","","","1732","3","false","1","1","1","gaston|diane|une-voix","2","1","","1732","1883","2","3","0","0","3","0","1","3","","5","","1","5","4827","4749","406","2","412"
"ormoy-zelmis","fre001085","Q123529674","d'Ormoy","0","Zelmis, ou La Jeune Sauvage","Opera-Comique en un Acte, Mêlé d'Ariettes sur des Airs Connus.","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/ORMOY_ZELMIS.xml","","","","","1780","3","true","1","1","1","almanzaïde|zelmis|mirville","2","1","","","1780","2","3","2","1","0","0","1","3","","8","0","0","7","4869","4666","332","91","216"
"ouville-absent-chez-soi","fre001086","","Le Métel d'Ouville","0","L'Absent chez Soi","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/OUVILLE_ABSENTCHEZSOI.xml","","","","","1642","10","false","1","1","1","several characters","9","1","","1642","1643","9","10","4","6","0","0","1","45","","41","","5","41","20213","19571","148","0","2038"
"ouville-fausses-verites","fre001087","","Le Métel d'Ouville","0","Les Fausses Vérités","Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/OUVILLE_FAUSSESVERITES.xml","","","","","1641","10","false","0.8769841269841269","0.7777777777777778","1.2222222222222223","lidamant","7","2","","1641","1643","9","10","9","0","1","0","1","35","","43","","5","43","18263","17637","294","0","1798"
"ouville-soupcons","fre001088","","Le Métel d'Ouville","0","Les Soupçons sur les Apparences","Héroico-Comédie","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/OUVILLE_SOUPCONS.xml","","","","","1641","10","false","0.8633333333333333","0.6888888888888889","1.3333333333333333","several characters","6.2","3","","1641","1650","8","10","2","5","3","0","1","31","","46","","5","46","16552","16050","126","12","1640"
"ozicourt-belizaire","fre001089","","d'Ouzicourt","0","Bélisaire","Drame en Cinq Actes et en vers","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/OZICOURT_BELIZAIRE.xml","","","","","1769","10","false","0.6592857142857144","0.6","1.4","belisaire|tibere","5.4","2","","","1769","8","10","2","5","3","0","1","27","","32","","5","32","14288","12997","253","0","1398"
"ozicourt-romeo-juliette","fre001090","","d'Ouzicourt","0","Roméo et Juliette","Drame en Cinq Actes et en vers Libres","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/OZICOURT_ROMEOJULIETTE.xml","","","","","1771","8","false","0.5875","0.5357142857142857","1.5357142857142858","julie","3.75","3","","","1771","6","8","3","4","1","0","1","15","","33","","5","33","13395","12183","616","1","1347"
"pacaroni-bajazet-premier","fre001091","","Pacarony","0","Bajazet Premier","Tragédie.","Tragedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PACARONI_BAJAZETPREMIER.xml","","","","","1739","7","false","0.47619047619047616","0.47619047619047616","1.6666666666666667","several characters","2.857142857142857","3","1739-08-06","1739","1739","4","7","2","4","1","0","1","10","","30","","0","30","12627","11525","35","0","1333"
"pages-moliere-a-pezenas","fre001092","","Pagès","0","Molière à Pézénas","Prologue ne un Acte, en vers","","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PAGES_MOLIEREAPEZENAS.xml","","","","","1866","12","false","0.8017195767195767","0.6212121212121212","1.393939393939394","la-couture|moliere","6.833333333333333","3","","","1866","10","12","2","8","2","0","1","41","","10","","1","10","3894","3649","284","0","338"
"pain-appartement-a-louer","fre001094","","Pain","0","L'Appartement à Louer.","Comédie Episodique.","Comedy","http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/PAIN_APPARTEMENTALOUER.xml","","","","","1799","8","false","0.7583333333333333","0.5","1.5714285714285714","theodore","3.5","3","1799-03-04","1799","1799","6","8","1","4","3","0","1","14","","17","","1","17","5498","5195","305","246","288"
